embedding_row	input_index	clean_id	label	split	cluster_id	sequence_length	record_file
72	72	seq_8ffaa49c9821866a29dcced92eeb5593893e43df1c66b763fab2dbc3f1c5dfa4	0	existing_challenge	seq_8ffaa49c9821866a29dcced92eeb5593893e43df1c66b763fab2dbc3f1c5dfa4	328	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ee/eeafc44752b27bcf938b8cf030b1b9bf0408c09f1cd044c141b91de5da104c45.npy
73	73	seq_07a92ce2a56493de350d83e3afdd254f23e9cd35d2b59f7507f204c92b9c236e	0	existing_challenge	seq_07a92ce2a56493de350d83e3afdd254f23e9cd35d2b59f7507f204c92b9c236e	439	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/4a/4aae9a8d342b62813e4c9b52421bc011d2eea9c9d3d2634f2567a33641ea87e1.npy
74	74	seq_d9b292816742878be297b5a05190930c8faf8348e7dcd8c5e41ea749ff21fdc8	0	existing_challenge	seq_d9b292816742878be297b5a05190930c8faf8348e7dcd8c5e41ea749ff21fdc8	133	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/51/51e35029c86d5519856d1c7d9e62b438d0d69e9ef5ab204d03444d99ec559e4a.npy
75	75	seq_db34c503a5389f056114f94dcd2d54df0aad19314b92aafff17eb14b00addf50	0	existing_challenge	seq_db34c503a5389f056114f94dcd2d54df0aad19314b92aafff17eb14b00addf50	163	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/81/817f4d7f67f2a6533f207a0f4720d2f66bacbbdc874367ffe9779359ffe5a9a3.npy
76	76	seq_f33e2d7aee439a357fe49b954c9327068dc5e017a82c1dd9ad3659ea9070edc7	0	existing_challenge	seq_f33e2d7aee439a357fe49b954c9327068dc5e017a82c1dd9ad3659ea9070edc7	66	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7a/7aad53ad31edf174f89f247f51c2d0804e3461a620e3fa443e62736e3f993765.npy
77	77	seq_b25b7c87484372aa0d9b6ba22cd70f6af23867f941c7a7e2f4e388a33eab7baf	0	existing_challenge	seq_b25b7c87484372aa0d9b6ba22cd70f6af23867f941c7a7e2f4e388a33eab7baf	98	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/68/686e0595087cb9893aff68815588b1542e5e01d9aa5382a7df83384604b32b56.npy
78	78	seq_ab0be18aca4e297f95c996ff20e4415aa31ab3ee2a4c5b52f7909d021263179a	0	existing_challenge	seq_ab0be18aca4e297f95c996ff20e4415aa31ab3ee2a4c5b52f7909d021263179a	601	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/45/45041573be82e875cb0747cbc503a03e8323a2b83881591864dbaf82716f5f3e.npy
79	79	seq_97cddf2f45e6b3b680bdb1b35411f33f7953f0566494bd6e86221a972dece188	0	existing_challenge	seq_97cddf2f45e6b3b680bdb1b35411f33f7953f0566494bd6e86221a972dece188	267	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/34/342d0fc6fe09b7895c6601f6c846f487db7c4f0443bc228e8e346664af6c6be3.npy
80	80	seq_7bea1b38987901f3a1f62572dac9cd9a9edd1e11b0b39ced9a71a5b31dbaac1e	0	existing_challenge	seq_7bea1b38987901f3a1f62572dac9cd9a9edd1e11b0b39ced9a71a5b31dbaac1e	376	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7d/7d86db471ee92f58161ef5db2a3a4548b18028ef657dcedef66cf5f679d422de.npy
81	81	seq_ead01eab24ace6fe2f25e143d04940b9fc16b3a0b15ed81e3dabf1ce2f2aec66	0	existing_challenge	seq_ead01eab24ace6fe2f25e143d04940b9fc16b3a0b15ed81e3dabf1ce2f2aec66	103	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/27/27883707173ed56d5450bed918d80f9f12f985df866f62d738d66512e5ee9c2d.npy
82	82	seq_54a018f221c9036f8e8ed86a319540fee605b5359f5e1992a4e65011eb996686	0	existing_challenge	seq_54a018f221c9036f8e8ed86a319540fee605b5359f5e1992a4e65011eb996686	268	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a6/a68a6eff7e5dcf675ef6847194279e3b424836e33ae3ccdeb60d951972017733.npy
83	83	seq_abb02d1c4bcc1363ffee63ae14a5c034621035e90f034e3b712e97d9c2c626bb	0	existing_challenge	seq_abb02d1c4bcc1363ffee63ae14a5c034621035e90f034e3b712e97d9c2c626bb	282	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0c/0cd67cddcfdfcc9bb140ad5c04d4755763f176b3f54bbb676c63e7b1f9419a72.npy
84	84	seq_347d4850dfa9ed0ec07414a44e7644dd30c9208035a01f00b47bfe7dfb46e75c	0	existing_challenge	seq_347d4850dfa9ed0ec07414a44e7644dd30c9208035a01f00b47bfe7dfb46e75c	364	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/19/19aa38233f4681ff8d27e80b63e12db4406f058264748eced5f4b8d74959f786.npy
85	85	seq_80421c318576d72853d4ee5a7ed51b20c068c3801e593fe0578e781e585b88ea	0	existing_challenge	seq_80421c318576d72853d4ee5a7ed51b20c068c3801e593fe0578e781e585b88ea	397	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/79/795d3310c7209b521762c2666b28ab057ed54bda4ade3a0e7519f281c8992aba.npy
86	86	seq_0e7794ef4a23df09bc24c024e6fa614e8b07ee6fe42c3bf5d8a82b984d39e70f	0	existing_challenge	seq_0e7794ef4a23df09bc24c024e6fa614e8b07ee6fe42c3bf5d8a82b984d39e70f	233	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c8/c835074faf81f8be5dc7fc3ed8933c0e486666eae2a0922f0a514ee1c0ace639.npy
87	87	seq_614cb515aa529d0a715386c6c3d6b849ab327b836a2c9166f5f2a8d02c249898	0	existing_challenge	seq_614cb515aa529d0a715386c6c3d6b849ab327b836a2c9166f5f2a8d02c249898	690	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/08/08a416ad69176538b0969e16f879f63c006ca26763a91737a33ff2ac07e76f12.npy
88	88	seq_bb41a52995f03ef834066783ad25fe1bb8440320b9e0e8737fcda5e01d90aab6	0	existing_challenge	seq_bb41a52995f03ef834066783ad25fe1bb8440320b9e0e8737fcda5e01d90aab6	146	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c3/c38685f45cae68a39593d42004f64dac0749226f752dd628638fcee3c3804fd2.npy
89	89	seq_0121c6e5b257a7e0c6e5c3f7e0e45eb28963072a7eabe813976fa57b28eff711	0	existing_challenge	seq_0121c6e5b257a7e0c6e5c3f7e0e45eb28963072a7eabe813976fa57b28eff711	297	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/57/57d4a3da25cddb48fc79bfb3d4df62d8bade6d410b4891aca6c89a27ac0fc361.npy
90	90	seq_087d5efd149bd0bd6c89d3eb406f4e3d0c376d3374901eda3c8bfb19533a0339	0	existing_challenge	seq_087d5efd149bd0bd6c89d3eb406f4e3d0c376d3374901eda3c8bfb19533a0339	247	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ee/eedf7ff756575599c1d9ebed8f0b9d69d60bd36043d56b4a63c4fab63dbe5fc6.npy
91	91	seq_cb85aa8665733e526a49babda2d18bbec87bcd91329bbf1b769943b3480cf924	0	existing_challenge	seq_cb85aa8665733e526a49babda2d18bbec87bcd91329bbf1b769943b3480cf924	228	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/cb/cb77be8603afc9eb3d4a396ba7e79003957d78709f26333a912a6ac61fbed3ce.npy
92	92	seq_7b36aaf6fa05d3fd94ae612ef3f29ab661db8c0e455a2d908dbca1b6411ffaa6	0	existing_challenge	seq_7b36aaf6fa05d3fd94ae612ef3f29ab661db8c0e455a2d908dbca1b6411ffaa6	231	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/48/4814abbc353c1158d3867ca244778c5705d38de16ce909c21ef547766f287dd6.npy
93	93	seq_014d9d1f4809b0c062f77bbf93d57f081406c1ff72a20e309dfc554411b04540	0	existing_challenge	seq_014d9d1f4809b0c062f77bbf93d57f081406c1ff72a20e309dfc554411b04540	386	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b0/b00f0ba3780442dc9f31fc887622f69cc5ac9da607076f2ba801a2c1c1a29c1b.npy
94	94	seq_e86e931e4f8f8eebf8c6fe393f5ab4e55a8dab7d6c8d71dc21d5dd04a61f46f2	0	existing_challenge	seq_e86e931e4f8f8eebf8c6fe393f5ab4e55a8dab7d6c8d71dc21d5dd04a61f46f2	269	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/3a/3a09a3ea12ec1b9c7ac43e214578da4c7997c4d3cd3f12bdc874e1f9cf2de66a.npy
95	95	seq_89506882efea6026a70621bc0ec5df4fcede8fedb5ef7001ff0b4e85dd98c4b3	0	existing_challenge	seq_89506882efea6026a70621bc0ec5df4fcede8fedb5ef7001ff0b4e85dd98c4b3	416	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a9/a96aee4cc21155a655b13088873359101075b3ab0674ffcb6cf5645372d7d0fa.npy
96	96	seq_cfaba296e8a402eee2f7373857bc4877eec43150a97b982bcc2467e8d3557d0c	0	existing_challenge	seq_cfaba296e8a402eee2f7373857bc4877eec43150a97b982bcc2467e8d3557d0c	389	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/cb/cb3a2b6d1d3f2bc319fdcf4287c77dfa6b50b9a24871e0cd99bf6f26c22e0d3c.npy
97	97	seq_740265a4969e39a22fac7b26d96e22b1ef119bc00ac881d1fc96fd1d465d52ee	0	existing_challenge	seq_740265a4969e39a22fac7b26d96e22b1ef119bc00ac881d1fc96fd1d465d52ee	298	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/4e/4eb586cf76b0a4c0007610891c6f0df8c03c601d3c63aae74bc55fb16344d37a.npy
98	98	seq_849eec0f6cea953cfb9d9a0388b564dc86ce8fc5ce955f37c8c560864264e8c6	0	existing_challenge	seq_849eec0f6cea953cfb9d9a0388b564dc86ce8fc5ce955f37c8c560864264e8c6	314	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0e/0ef6f5ff00a79a3b6d3802d64f261eb2c9d8ec5a225d13622bea968835f52ba0.npy
99	99	seq_04003f15b12aaf76fd4b35613177c90ae853a4fbbe1ee11d4bd62a81087a1e6e	0	existing_challenge	seq_04003f15b12aaf76fd4b35613177c90ae853a4fbbe1ee11d4bd62a81087a1e6e	614	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/29/29f72ac90fc7b38e1f505d41c4bb52b28a2ab352c158ef699a9d6d7ac45e58a2.npy
100	100	seq_9d242a28d13abf2655b7800c8e0d49fb64cafd5b9d675b0f1a0a180a59eace0d	0	existing_challenge	seq_9d242a28d13abf2655b7800c8e0d49fb64cafd5b9d675b0f1a0a180a59eace0d	171	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5f/5f9a24c04e25bbc87a997858f1acd00a9ecfce1b1f58aff23a2adf751bc8d514.npy
101	101	seq_d23e3dcdf801e381d28b16c0f4228ff124750718ab1f63e53a709d733d0f45ae	0	existing_challenge	seq_d23e3dcdf801e381d28b16c0f4228ff124750718ab1f63e53a709d733d0f45ae	416	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c2/c20633d8fd47df3c6dda6ecb9eede658288077b8f47f021a7c62b9d6339c10ac.npy
102	102	seq_44d641bac2379bba738317e2c0d918a02315a7eeea60fd41fa7f9f21327e28f1	0	existing_challenge	seq_44d641bac2379bba738317e2c0d918a02315a7eeea60fd41fa7f9f21327e28f1	216	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/83/837cc139d3a10fbe6f9a8a61186fbcea560299fbced1ec543c2a14a381c2c530.npy
103	103	seq_03ca77e96db86470d6534060bca9469344d5f10eb6f9e32df79445f31374f60d	0	existing_challenge	seq_03ca77e96db86470d6534060bca9469344d5f10eb6f9e32df79445f31374f60d	185	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/06/064859638f9a05da5fe0a6b9d7d0a782ac0d9ac58e33746f4cb9db28dac794cf.npy
104	104	seq_f458cbbb447c312bc0af99b0d22ca6f5ce4d70f7abd5f37e4a6b39225fb25d26	0	existing_challenge	seq_f458cbbb447c312bc0af99b0d22ca6f5ce4d70f7abd5f37e4a6b39225fb25d26	842	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/12/128a85d7a3aa4247532081a57ffdee593369931739eeeedbd8f980d64962f3ee.npy
105	105	seq_fa87acd002efa829e78e6de75321729def7e493a63f693f5bbc52c6561a61f3f	0	existing_challenge	seq_fa87acd002efa829e78e6de75321729def7e493a63f693f5bbc52c6561a61f3f	102	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ad/ad0dff786f03f9f54cdf0ec664edf15c3ec212c4a180b32fa0763e395ef68a8a.npy
106	106	seq_1dc395685c424dabb53c6e6c2155b3afdf61d6d64a696e965a70caf11b629ee8	0	existing_challenge	seq_1dc395685c424dabb53c6e6c2155b3afdf61d6d64a696e965a70caf11b629ee8	411	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/85/8510511387f80db53b2e92229f6cc7122a46368f55ea6c231283d0365fa16741.npy
107	107	seq_0a9588d242b6d87010329e59afab4488364b224a802442e3f58c621b6038391c	0	existing_challenge	seq_0a9588d242b6d87010329e59afab4488364b224a802442e3f58c621b6038391c	155	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/fe/fef4e92d02a6f8790ff4b3bd4e1cfcd06547316bb1229ed6fdf1a8f7a65ac4a4.npy
108	108	seq_94b8e9d587f59d11ea608257dac2dae9f18767ae86325d5a1df72b0d36e16372	0	existing_challenge	seq_94b8e9d587f59d11ea608257dac2dae9f18767ae86325d5a1df72b0d36e16372	338	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/66/660b63b4c192b3d7877e82ef099cb761c2f56bd3cc88a56efe6ee56237e009a3.npy
109	109	seq_40cdf2afc43557aa90fa98715b21eda16056b6cd8c48195b8022cce13983afdc	0	existing_challenge	seq_40cdf2afc43557aa90fa98715b21eda16056b6cd8c48195b8022cce13983afdc	291	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/41/4185512739d8bfd8682fad5c18c6814b3374485fe07b8b94e1086e675db19aee.npy
110	110	seq_80963f37a7e2d588649db0bd1c43213da86549b9b4895df6adceda3eb10e0add	0	existing_challenge	seq_80963f37a7e2d588649db0bd1c43213da86549b9b4895df6adceda3eb10e0add	445	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e8/e8ea5f181fe75531517653178eaac0aaf22a61c50cb77f3e118a09cfc0c1d04a.npy
111	111	seq_0da2636954dbb04e671a5033f49a6036ae0cb99f139a477e654db3de5ed025f9	0	existing_challenge	seq_0da2636954dbb04e671a5033f49a6036ae0cb99f139a477e654db3de5ed025f9	401	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b3/b377c5373726f43afe12b7fd3b4178cb650d42b3c1c864875d53ebc303199bd5.npy
112	112	seq_d04618b12ea744ac526f24e5d8daed8601f9ede19d75c8f05f5c82bb1a141bb1	0	existing_challenge	seq_d04618b12ea744ac526f24e5d8daed8601f9ede19d75c8f05f5c82bb1a141bb1	374	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ce/ce12bf23d54732cac3c24a591d51afa2097b8eca209b1386d3192a8d875d5a11.npy
113	113	seq_6773ba046beee421df3795452867e861610f7f8e3c31fba67600b1c4e2650798	0	existing_challenge	seq_6773ba046beee421df3795452867e861610f7f8e3c31fba67600b1c4e2650798	446	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0d/0dbaa928bc7782d531076dc36fed4532ff1cf765fe4866707e142ad1ac491c11.npy
114	114	seq_ce7d673ee273ef8c843ac12776edc1c9448355d15004c93137f01e9dfe17f14e	0	existing_challenge	seq_ce7d673ee273ef8c843ac12776edc1c9448355d15004c93137f01e9dfe17f14e	65	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/58/589f09fd1949a72428b79f21e5e34181eca09f64d41c1cc16e8c179900e90076.npy
115	115	seq_b03f2b8a3599d28d4c393dafe7696f20f82676dc3310e6607bf66613ba9c4741	0	existing_challenge	seq_b03f2b8a3599d28d4c393dafe7696f20f82676dc3310e6607bf66613ba9c4741	369	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e8/e853f5d7d809d294b25bb2cce3a6645a5e2df3ccc8e50b14417665b6942497ba.npy
116	116	seq_72ae5b404328c03e7ed9ca569b19e5635040a12df4c4ed8858f71455445bc698	0	existing_challenge	seq_72ae5b404328c03e7ed9ca569b19e5635040a12df4c4ed8858f71455445bc698	80	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a4/a4bd6339f233655f8cea82caced015aaab01f24af4cda2eea21193d17486934b.npy
117	117	seq_4f33541164421e4ede5144c465a3566e3704999f487ae5909184f04a1f6e1b83	0	existing_challenge	seq_4f33541164421e4ede5144c465a3566e3704999f487ae5909184f04a1f6e1b83	115	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e8/e860b2a06146744a5b9b67da5a606cab4c2eadc47a0d2ccd2d8fe88faa552134.npy
118	118	seq_146ba86e15183b1ba3dd811728d1d32a398dd9553e71651b9f108f2089882bee	0	existing_challenge	seq_146ba86e15183b1ba3dd811728d1d32a398dd9553e71651b9f108f2089882bee	141	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/83/83ea15616f0939a1c40e611990d4c944f3795955baa9798a5a2482625a0a62c2.npy
119	119	seq_fe91831e90cdd701a181e0e7d6b86721ed446e9ed08c3a503908da32b5ae2d1b	0	existing_challenge	seq_fe91831e90cdd701a181e0e7d6b86721ed446e9ed08c3a503908da32b5ae2d1b	151	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ca/ca8be73c44ce637710982bc73d94be1482115552a436833bda97d6f6554cea06.npy
120	120	seq_cf3a0d8f41853fac90f0829160be5438c49d4d219fb51b288167a1a802d53929	0	existing_challenge	seq_cf3a0d8f41853fac90f0829160be5438c49d4d219fb51b288167a1a802d53929	804	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/18/18400ea9ba2d779a20cd2a87580be1ccd0d855a6a7d62f3622642499cfa45e46.npy
121	121	seq_3df26629b8483cd7f822ccc1c62425434115bbd73fefd6df89e7d235f5bbad50	0	existing_challenge	seq_3df26629b8483cd7f822ccc1c62425434115bbd73fefd6df89e7d235f5bbad50	101	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e2/e2f9fbaf3b12856b9fe20b73a4e9d6c16c25b1371e146a91617b9a41e521b0a1.npy
122	122	seq_adab5171d3a9539d99555b8315900bf2efb62ca3db4f5fdfac9db8b7808ade5a	0	existing_challenge	seq_adab5171d3a9539d99555b8315900bf2efb62ca3db4f5fdfac9db8b7808ade5a	116	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/20/20f7c3bb5b99e76403b23ed3f9f391cae5bfc607ea2c8712811f14fede4160c4.npy
123	123	seq_3d4bac7b447a6ac2de4232746bc3ed56643ed2d823530136001aad0b6b818b5b	0	existing_challenge	seq_3d4bac7b447a6ac2de4232746bc3ed56643ed2d823530136001aad0b6b818b5b	116	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f0/f078231b1aa2659ce22917ddb565c397d7359c9e391807a51e4767abeff5c307.npy
124	124	seq_1571c2af38b76d27afc5e13495244b4f5789e4061a969fab1a17b01309e412b9	0	existing_challenge	seq_1571c2af38b76d27afc5e13495244b4f5789e4061a969fab1a17b01309e412b9	768	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/be/be49d4e25d3fc9c369f868d4b906a478767dcc081b60a8bdde1cd4ce062cd558.npy
125	125	seq_176fdc69d3a7248e872f8bc4043b2946c927cd95a1ea716315800263404ab59f	0	existing_challenge	seq_176fdc69d3a7248e872f8bc4043b2946c927cd95a1ea716315800263404ab59f	135	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a2/a2dcae1108e42fccba97b0d841b20b44105a1879b5ed30709a5f752dd7372a4d.npy
126	126	seq_62e5c4cd2789fa62aed8f56c14db280f035828808459b9ee65373bb5f85a6824	0	existing_challenge	seq_62e5c4cd2789fa62aed8f56c14db280f035828808459b9ee65373bb5f85a6824	746	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/31/31b2220c0581123545dfb983575feb7071d23494d3411012c96cc5eb638de1c7.npy
127	127	seq_054b209db7499c6758d1a6218fba23394545ce721a608c9eee40f70494fef2c9	0	existing_challenge	seq_054b209db7499c6758d1a6218fba23394545ce721a608c9eee40f70494fef2c9	205	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/9a/9ae6a0a4006fffccbbb40be9ae8c3405a755f2361437d60614915b1f60265f04.npy
128	128	seq_8168d5bf56f615addb6df2835a6c28b7689f7a6f23d5079786cf3fc8f613395d	0	existing_challenge	seq_8168d5bf56f615addb6df2835a6c28b7689f7a6f23d5079786cf3fc8f613395d	173	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/05/056692cbb4934ff745bbf61cbfd57c6cef666b933193264a2dc49a097e6546ee.npy
129	129	seq_6bde78c78bc2bed1c8dc0e6ba76e9c5734773dbfd2a80346c9b5be509ea95af0	0	existing_challenge	seq_6bde78c78bc2bed1c8dc0e6ba76e9c5734773dbfd2a80346c9b5be509ea95af0	347	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f0/f0c1fc5fb5bc31001a6a9be0be94873e1ec781c6140cdd1bcf62d1115288cb97.npy
130	130	seq_028e4b8d1dc83e7fceef7362bcdd1fb016f15be28d803d32bfc727506d787950	0	existing_challenge	seq_028e4b8d1dc83e7fceef7362bcdd1fb016f15be28d803d32bfc727506d787950	183	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/bd/bdd12d41398aa43ec6daec259f7c4ec0e9006b7995fb4c1e5e5b227ebba3d2be.npy
131	131	seq_dbea8b867e5845e51764fa7724225d07374342de19fec9080a38390415ce2b6b	0	existing_challenge	seq_dbea8b867e5845e51764fa7724225d07374342de19fec9080a38390415ce2b6b	220	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/62/624345c8196f98a4b3d06984d05e2182ad00f89582873b8ce5faa52826f3c0f2.npy
132	132	seq_3dc9929b7895fa7b05868dc418383b180f054951c69498bc24f2af0441c03f2c	0	existing_challenge	seq_3dc9929b7895fa7b05868dc418383b180f054951c69498bc24f2af0441c03f2c	202	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/31/310e4974033db9a8a41b5fa636c5dd33123da0eef14e151dbf2b0a4f3f160c8d.npy
133	133	seq_5aee920326acb8c18fe25a893cd1962e055217226d0552954680dcee7d7d18af	0	existing_challenge	seq_5aee920326acb8c18fe25a893cd1962e055217226d0552954680dcee7d7d18af	269	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/9e/9eee9e72353c29679cc0344b6b5b3b31f6666029c80977bb8360818a615a73c9.npy
134	134	seq_a568a07e5405b82aee29c2497ea4b8a553333ba36ce287cb031ddaa204d01d31	0	existing_challenge	seq_a568a07e5405b82aee29c2497ea4b8a553333ba36ce287cb031ddaa204d01d31	140	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5e/5ee60b45b2e8890724c085c1a135d9275b72ac0e0ee1b1d25a650eab9219d3b2.npy
135	135	seq_df18c1a9f91371fe9d96fa45d2091e8b81433a8fac17e6c29543c619a0e3530c	0	existing_challenge	seq_df18c1a9f91371fe9d96fa45d2091e8b81433a8fac17e6c29543c619a0e3530c	156	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/31/31b1bed2887b4b79a0683687b71588a75a4a4a2245e0e79f121b2aba401b7641.npy
136	136	seq_347e7a4527f9eb3e0b80426e4de2fc5fe1f4c4a5f5b5bc3c09bbfb8bec73e03e	0	existing_challenge	seq_347e7a4527f9eb3e0b80426e4de2fc5fe1f4c4a5f5b5bc3c09bbfb8bec73e03e	109	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/87/877d95b9829aa5f8cc481c65cd5eafab69caed2734979b0a195cdee4e6adbcd9.npy
137	137	seq_412e8eaf0b0fea6d223cdf8b07dccd23c64fdc2173a34a9bf7d90e9a4b346381	0	existing_challenge	seq_412e8eaf0b0fea6d223cdf8b07dccd23c64fdc2173a34a9bf7d90e9a4b346381	138	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/82/82f5f107e619bb22dcc61b9120981f8073005ef5bd03bdad2c04e0d099db6d50.npy
138	138	seq_c6054f64a2862a0c128dba23fa5933328329c382d508cf03519bce00ea208a38	0	existing_challenge	seq_c6054f64a2862a0c128dba23fa5933328329c382d508cf03519bce00ea208a38	255	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/43/434679f2e33c7edf6e307793fba9a7aadadac40059b67d6205a4474153a3b800.npy
139	139	seq_b768e07f71e27398be0dbcfc7ce6fabfca21c280ba9959c6ddf4ad094147283f	0	existing_challenge	seq_b768e07f71e27398be0dbcfc7ce6fabfca21c280ba9959c6ddf4ad094147283f	310	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a9/a99d8713744452c3bcaa85e6f2a14f63ef1eb5d7ebfad5e1a00f29778cab3299.npy
140	140	seq_9ae86617d677ed1def1d4ec5d8e3e040c676c849b4c79f030f2faec3a7ce0718	0	existing_challenge	seq_9ae86617d677ed1def1d4ec5d8e3e040c676c849b4c79f030f2faec3a7ce0718	214	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/08/086f1b30f6dc87bc920b1f1b123e4a81a29fd5d431b2c909c31ede9699619fe3.npy
141	141	seq_2903ee0c874c044bf2719a3f801896af9a2027fc6f6d89bc19745e635e4e1c01	0	existing_challenge	seq_2903ee0c874c044bf2719a3f801896af9a2027fc6f6d89bc19745e635e4e1c01	317	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/45/45a60823d02e265bff5171c7371316711ede29691139008c4e518331ecb208a7.npy
142	142	seq_e39a6673f62d60dca054bc5007fa4b39af302aba3393fcebfb90a4e2f86a3bd7	0	existing_challenge	seq_e39a6673f62d60dca054bc5007fa4b39af302aba3393fcebfb90a4e2f86a3bd7	100	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5a/5a5a782a4597cfc890f96faff1c54120b2af93c459304d79995162cf87c714f2.npy
