record_order	clean_id	record_id	dataset	label	sequence_sha256	strict40_independent	strict25_independent	final_v3_calibrated_probability	final_v3_threshold	final_v3_prediction
101	seq_d23e3dcdf801e381d28b16c0f4228ff124750718ab1f63e53a709d733d0f45ae	HCNEW0102	haloclass_newtest1402	1	d23e3dcdf801e381d28b16c0f4228ff124750718ab1f63e53a709d733d0f45ae	True	True	0.9991694558466427	0.47000000000000003	1
102	seq_44d641bac2379bba738317e2c0d918a02315a7eeea60fd41fa7f9f21327e28f1	HCNEW0103	haloclass_newtest1402	1	44d641bac2379bba738317e2c0d918a02315a7eeea60fd41fa7f9f21327e28f1	True	True	0.9999611111207896	0.47000000000000003	1
103	seq_03ca77e96db86470d6534060bca9469344d5f10eb6f9e32df79445f31374f60d	HCNEW0104	haloclass_newtest1402	0	03ca77e96db86470d6534060bca9469344d5f10eb6f9e32df79445f31374f60d	False	False	0.7104319675450887	0.47000000000000003	1
104	seq_f458cbbb447c312bc0af99b0d22ca6f5ce4d70f7abd5f37e4a6b39225fb25d26	HCNEW0105	haloclass_newtest1402	1	f458cbbb447c312bc0af99b0d22ca6f5ce4d70f7abd5f37e4a6b39225fb25d26	True	True	0.8301878936717225	0.47000000000000003	1
105	seq_fa87acd002efa829e78e6de75321729def7e493a63f693f5bbc52c6561a61f3f	HCNEW0106	haloclass_newtest1402	1	fa87acd002efa829e78e6de75321729def7e493a63f693f5bbc52c6561a61f3f	True	True	0.9387296043777786	0.47000000000000003	1
106	seq_1dc395685c424dabb53c6e6c2155b3afdf61d6d64a696e965a70caf11b629ee8	HCNEW0107	haloclass_newtest1402	0	1dc395685c424dabb53c6e6c2155b3afdf61d6d64a696e965a70caf11b629ee8	True	True	0.9877534967923672	0.47000000000000003	1
107	seq_0a9588d242b6d87010329e59afab4488364b224a802442e3f58c621b6038391c	HCNEW0108	haloclass_newtest1402	0	0a9588d242b6d87010329e59afab4488364b224a802442e3f58c621b6038391c	True	True	0.016444698480007004	0.47000000000000003	0
108	seq_94b8e9d587f59d11ea608257dac2dae9f18767ae86325d5a1df72b0d36e16372	HCNEW0109	haloclass_newtest1402	1	94b8e9d587f59d11ea608257dac2dae9f18767ae86325d5a1df72b0d36e16372	True	True	0.9985161965821768	0.47000000000000003	1
109	seq_40cdf2afc43557aa90fa98715b21eda16056b6cd8c48195b8022cce13983afdc	HCNEW0110	haloclass_newtest1402	0	40cdf2afc43557aa90fa98715b21eda16056b6cd8c48195b8022cce13983afdc	True	True	0.9978099547676658	0.47000000000000003	1
110	seq_80963f37a7e2d588649db0bd1c43213da86549b9b4895df6adceda3eb10e0add	HCNEW0111	haloclass_newtest1402	1	80963f37a7e2d588649db0bd1c43213da86549b9b4895df6adceda3eb10e0add	True	True	0.999584701967077	0.47000000000000003	1
111	seq_0da2636954dbb04e671a5033f49a6036ae0cb99f139a477e654db3de5ed025f9	HCNEW0112	haloclass_newtest1402	1	0da2636954dbb04e671a5033f49a6036ae0cb99f139a477e654db3de5ed025f9	True	True	0.9998784516959953	0.47000000000000003	1
112	seq_d04618b12ea744ac526f24e5d8daed8601f9ede19d75c8f05f5c82bb1a141bb1	HCNEW0113	haloclass_newtest1402	0	d04618b12ea744ac526f24e5d8daed8601f9ede19d75c8f05f5c82bb1a141bb1	True	True	0.0007865798505968581	0.47000000000000003	0
113	seq_6773ba046beee421df3795452867e861610f7f8e3c31fba67600b1c4e2650798	HCNEW0114	haloclass_newtest1402	0	6773ba046beee421df3795452867e861610f7f8e3c31fba67600b1c4e2650798	True	True	0.6407303579296626	0.47000000000000003	1
114	seq_ce7d673ee273ef8c843ac12776edc1c9448355d15004c93137f01e9dfe17f14e	HCNEW0115	haloclass_newtest1402	0	ce7d673ee273ef8c843ac12776edc1c9448355d15004c93137f01e9dfe17f14e	True	True	0.11207430533507987	0.47000000000000003	0
115	seq_b03f2b8a3599d28d4c393dafe7696f20f82676dc3310e6607bf66613ba9c4741	HCNEW0116	haloclass_newtest1402	1	b03f2b8a3599d28d4c393dafe7696f20f82676dc3310e6607bf66613ba9c4741	True	True	0.07429053906431222	0.47000000000000003	0
116	seq_72ae5b404328c03e7ed9ca569b19e5635040a12df4c4ed8858f71455445bc698	HCNEW0117	haloclass_newtest1402	0	72ae5b404328c03e7ed9ca569b19e5635040a12df4c4ed8858f71455445bc698	True	True	0.05580671915503177	0.47000000000000003	0
117	seq_4f33541164421e4ede5144c465a3566e3704999f487ae5909184f04a1f6e1b83	HCNEW0118	haloclass_newtest1402	1	4f33541164421e4ede5144c465a3566e3704999f487ae5909184f04a1f6e1b83	True	True	0.9972346034889538	0.47000000000000003	1
118	seq_146ba86e15183b1ba3dd811728d1d32a398dd9553e71651b9f108f2089882bee	HCNEW0119	haloclass_newtest1402	1	146ba86e15183b1ba3dd811728d1d32a398dd9553e71651b9f108f2089882bee	True	True	0.99944606821826	0.47000000000000003	1
119	seq_fe91831e90cdd701a181e0e7d6b86721ed446e9ed08c3a503908da32b5ae2d1b	HCNEW0120	haloclass_newtest1402	0	fe91831e90cdd701a181e0e7d6b86721ed446e9ed08c3a503908da32b5ae2d1b	True	True	0.045141386060427224	0.47000000000000003	0
120	seq_cf3a0d8f41853fac90f0829160be5438c49d4d219fb51b288167a1a802d53929	HCNEW0121	haloclass_newtest1402	0	cf3a0d8f41853fac90f0829160be5438c49d4d219fb51b288167a1a802d53929	True	True	0.014903816008582187	0.47000000000000003	0
121	seq_3df26629b8483cd7f822ccc1c62425434115bbd73fefd6df89e7d235f5bbad50	HCNEW0122	haloclass_newtest1402	1	3df26629b8483cd7f822ccc1c62425434115bbd73fefd6df89e7d235f5bbad50	True	True	0.9992095848716449	0.47000000000000003	1
122	seq_adab5171d3a9539d99555b8315900bf2efb62ca3db4f5fdfac9db8b7808ade5a	HCNEW0123	haloclass_newtest1402	0	adab5171d3a9539d99555b8315900bf2efb62ca3db4f5fdfac9db8b7808ade5a	True	True	0.8789607700425796	0.47000000000000003	1
123	seq_3d4bac7b447a6ac2de4232746bc3ed56643ed2d823530136001aad0b6b818b5b	HCNEW0124	haloclass_newtest1402	0	3d4bac7b447a6ac2de4232746bc3ed56643ed2d823530136001aad0b6b818b5b	True	True	0.04480598168362925	0.47000000000000003	0
124	seq_1571c2af38b76d27afc5e13495244b4f5789e4061a969fab1a17b01309e412b9	HCNEW0125	haloclass_newtest1402	0	1571c2af38b76d27afc5e13495244b4f5789e4061a969fab1a17b01309e412b9	True	True	0.8978487047266289	0.47000000000000003	1
125	seq_176fdc69d3a7248e872f8bc4043b2946c927cd95a1ea716315800263404ab59f	HCNEW0126	haloclass_newtest1402	0	176fdc69d3a7248e872f8bc4043b2946c927cd95a1ea716315800263404ab59f	True	True	0.9999037585657683	0.47000000000000003	1
126	seq_62e5c4cd2789fa62aed8f56c14db280f035828808459b9ee65373bb5f85a6824	HCNEW0127	haloclass_newtest1402	1	62e5c4cd2789fa62aed8f56c14db280f035828808459b9ee65373bb5f85a6824	True	True	0.9994848124579562	0.47000000000000003	1
127	seq_054b209db7499c6758d1a6218fba23394545ce721a608c9eee40f70494fef2c9	HCNEW0128	haloclass_newtest1402	0	054b209db7499c6758d1a6218fba23394545ce721a608c9eee40f70494fef2c9	True	True	0.5516645517382496	0.47000000000000003	1
128	seq_8168d5bf56f615addb6df2835a6c28b7689f7a6f23d5079786cf3fc8f613395d	HCNEW0129	haloclass_newtest1402	1	8168d5bf56f615addb6df2835a6c28b7689f7a6f23d5079786cf3fc8f613395d	True	True	0.994549887175646	0.47000000000000003	1
129	seq_6bde78c78bc2bed1c8dc0e6ba76e9c5734773dbfd2a80346c9b5be509ea95af0	HCNEW0130	haloclass_newtest1402	0	6bde78c78bc2bed1c8dc0e6ba76e9c5734773dbfd2a80346c9b5be509ea95af0	True	True	0.997463250495382	0.47000000000000003	1
130	seq_028e4b8d1dc83e7fceef7362bcdd1fb016f15be28d803d32bfc727506d787950	HCNEW0131	haloclass_newtest1402	0	028e4b8d1dc83e7fceef7362bcdd1fb016f15be28d803d32bfc727506d787950	True	True	0.8984675409939198	0.47000000000000003	1
131	seq_dbea8b867e5845e51764fa7724225d07374342de19fec9080a38390415ce2b6b	HCNEW0132	haloclass_newtest1402	0	dbea8b867e5845e51764fa7724225d07374342de19fec9080a38390415ce2b6b	True	True	0.7082604986335369	0.47000000000000003	1
132	seq_3dc9929b7895fa7b05868dc418383b180f054951c69498bc24f2af0441c03f2c	HCNEW0133	haloclass_newtest1402	0	3dc9929b7895fa7b05868dc418383b180f054951c69498bc24f2af0441c03f2c	True	True	0.9996869278853281	0.47000000000000003	1
133	seq_5aee920326acb8c18fe25a893cd1962e055217226d0552954680dcee7d7d18af	HCNEW0134	haloclass_newtest1402	1	5aee920326acb8c18fe25a893cd1962e055217226d0552954680dcee7d7d18af	True	True	0.999139863909305	0.47000000000000003	1
134	seq_a568a07e5405b82aee29c2497ea4b8a553333ba36ce287cb031ddaa204d01d31	HCNEW0135	haloclass_newtest1402	0	a568a07e5405b82aee29c2497ea4b8a553333ba36ce287cb031ddaa204d01d31	True	True	0.9533676155119033	0.47000000000000003	1
135	seq_df18c1a9f91371fe9d96fa45d2091e8b81433a8fac17e6c29543c619a0e3530c	HCNEW0136	haloclass_newtest1402	1	df18c1a9f91371fe9d96fa45d2091e8b81433a8fac17e6c29543c619a0e3530c	True	True	0.9958580818478421	0.47000000000000003	1
136	seq_347e7a4527f9eb3e0b80426e4de2fc5fe1f4c4a5f5b5bc3c09bbfb8bec73e03e	HCNEW0137	haloclass_newtest1402	0	347e7a4527f9eb3e0b80426e4de2fc5fe1f4c4a5f5b5bc3c09bbfb8bec73e03e	True	True	0.9980066599071169	0.47000000000000003	1
137	seq_412e8eaf0b0fea6d223cdf8b07dccd23c64fdc2173a34a9bf7d90e9a4b346381	HCNEW0138	haloclass_newtest1402	0	412e8eaf0b0fea6d223cdf8b07dccd23c64fdc2173a34a9bf7d90e9a4b346381	True	True	0.999098210248477	0.47000000000000003	1
138	seq_c6054f64a2862a0c128dba23fa5933328329c382d508cf03519bce00ea208a38	HCNEW0139	haloclass_newtest1402	0	c6054f64a2862a0c128dba23fa5933328329c382d508cf03519bce00ea208a38	True	False	0.18013884658867318	0.47000000000000003	0
139	seq_b768e07f71e27398be0dbcfc7ce6fabfca21c280ba9959c6ddf4ad094147283f	HCNEW0140	haloclass_newtest1402	1	b768e07f71e27398be0dbcfc7ce6fabfca21c280ba9959c6ddf4ad094147283f	True	True	0.9994909706738964	0.47000000000000003	1
140	seq_9ae86617d677ed1def1d4ec5d8e3e040c676c849b4c79f030f2faec3a7ce0718	HCNEW0141	haloclass_newtest1402	0	9ae86617d677ed1def1d4ec5d8e3e040c676c849b4c79f030f2faec3a7ce0718	True	True	0.8200719992139809	0.47000000000000003	1
141	seq_2903ee0c874c044bf2719a3f801896af9a2027fc6f6d89bc19745e635e4e1c01	HCNEW0142	haloclass_newtest1402	0	2903ee0c874c044bf2719a3f801896af9a2027fc6f6d89bc19745e635e4e1c01	True	True	0.5715448518794392	0.47000000000000003	1
142	seq_e39a6673f62d60dca054bc5007fa4b39af302aba3393fcebfb90a4e2f86a3bd7	HCNEW0143	haloclass_newtest1402	0	e39a6673f62d60dca054bc5007fa4b39af302aba3393fcebfb90a4e2f86a3bd7	True	True	0.9161727566611257	0.47000000000000003	1
143	seq_554dcd80e5af0f2bfe17b1fc30dc1cb61bdb6b288a4aefe6300c93496ff676fc	HCNEW0144	haloclass_newtest1402	0	554dcd80e5af0f2bfe17b1fc30dc1cb61bdb6b288a4aefe6300c93496ff676fc	True	True	0.8840184873300359	0.47000000000000003	1
144	seq_c26c25dd84d4898517c0c7d932f308cb9575aea071f87e8a64d9b1129b3fcd18	HCNEW0145	haloclass_newtest1402	0	c26c25dd84d4898517c0c7d932f308cb9575aea071f87e8a64d9b1129b3fcd18	True	True	0.9948471619450479	0.47000000000000003	1
145	seq_913f999e7ee6b00ba211eba0abbfc6f30d4ac824b2e0befd0cab0799bbae5617	HCNEW0146	haloclass_newtest1402	0	913f999e7ee6b00ba211eba0abbfc6f30d4ac824b2e0befd0cab0799bbae5617	True	True	0.9907672003247061	0.47000000000000003	1
146	seq_a00cc17aabaa8f0e13b77a034e654464bf479c959d7fc1d0f44653de351356f7	HCNEW0147	haloclass_newtest1402	1	a00cc17aabaa8f0e13b77a034e654464bf479c959d7fc1d0f44653de351356f7	True	True	0.022435720508357158	0.47000000000000003	0
147	seq_dcecf0a14de50e8cc1b5b7e04d0dcc0b754e966160abf5ce27f5d8494a5df5bf	HCNEW0148	haloclass_newtest1402	0	dcecf0a14de50e8cc1b5b7e04d0dcc0b754e966160abf5ce27f5d8494a5df5bf	True	True	0.985460110307766	0.47000000000000003	1
148	seq_d33be9abae866e828a7e90084d7d4fe49396eae5735886dca8d2ef811d50f106	HCNEW0149	haloclass_newtest1402	1	d33be9abae866e828a7e90084d7d4fe49396eae5735886dca8d2ef811d50f106	True	True	0.9955346538979368	0.47000000000000003	1
149	seq_44f6eb3990968de33689cd02cb369f65370d1528622ecee8feb5c78a627e16e9	HCNEW0150	haloclass_newtest1402	0	44f6eb3990968de33689cd02cb369f65370d1528622ecee8feb5c78a627e16e9	True	True	0.41250162529963086	0.47000000000000003	0
150	seq_71c5aac02a2ad5e231eecdee91fc339adf4251afeeb7e31d12f877a183e5afa3	HCNEW0151	haloclass_newtest1402	0	71c5aac02a2ad5e231eecdee91fc339adf4251afeeb7e31d12f877a183e5afa3	True	False	0.5213928654385328	0.47000000000000003	1
151	seq_393faf0d5c5d952641b8dae9d5d59e8c227ff1cd71942b4c2c1522b94bb652f1	HCNEW0152	haloclass_newtest1402	0	393faf0d5c5d952641b8dae9d5d59e8c227ff1cd71942b4c2c1522b94bb652f1	True	True	0.9993867466404053	0.47000000000000003	1
152	seq_ec46574f5ab477d3fe85417da86c4490605a3e082818b6a02b5e061de0f23a28	HCNEW0153	haloclass_newtest1402	0	ec46574f5ab477d3fe85417da86c4490605a3e082818b6a02b5e061de0f23a28	True	True	0.002241748221167094	0.47000000000000003	0
153	seq_8424027a255bef28ca6e4e6e244275fd41f39c736e63120bf9ee8fbf760d5cec	HCNEW0154	haloclass_newtest1402	1	8424027a255bef28ca6e4e6e244275fd41f39c736e63120bf9ee8fbf760d5cec	True	True	0.9954180873405657	0.47000000000000003	1
154	seq_4f6685788fba65c82c8e1cd144a9e2843bf70619f346aa11cc8d0846ca3f2254	HCNEW0155	haloclass_newtest1402	0	4f6685788fba65c82c8e1cd144a9e2843bf70619f346aa11cc8d0846ca3f2254	True	True	0.4893332594131618	0.47000000000000003	1
155	seq_91b0c8fb8e68a24367496db9b81d1f26b31098aef0e6b6dba3d54dc20a220844	HCNEW0156	haloclass_newtest1402	0	91b0c8fb8e68a24367496db9b81d1f26b31098aef0e6b6dba3d54dc20a220844	True	True	0.6436802419025499	0.47000000000000003	1
156	seq_0f841b964485ea64d1957f9183ebb3d09b2129adeb7efc0456dc023208e5b27c	HCNEW0157	haloclass_newtest1402	0	0f841b964485ea64d1957f9183ebb3d09b2129adeb7efc0456dc023208e5b27c	True	True	0.90841931180095	0.47000000000000003	1
157	seq_ff52df2bb6a08a1e02153cf01531c1f66b88e2b5a3773f1515858c2240a4a79a	HCNEW0158	haloclass_newtest1402	0	ff52df2bb6a08a1e02153cf01531c1f66b88e2b5a3773f1515858c2240a4a79a	True	True	0.01849162630080718	0.47000000000000003	0
158	seq_455e356fba302860c6e410bd81ab5b592f290c0ee938734fa73c1f70e8642477	HCNEW0159	haloclass_newtest1402	0	455e356fba302860c6e410bd81ab5b592f290c0ee938734fa73c1f70e8642477	True	True	0.06634272180834913	0.47000000000000003	0
159	seq_074610910db4ca5e1a4c335412679c84142c3780de0d96d9c26850d13674fb55	HCNEW0160	haloclass_newtest1402	0	074610910db4ca5e1a4c335412679c84142c3780de0d96d9c26850d13674fb55	True	True	0.9658455669211639	0.47000000000000003	1
160	seq_a892a554a2597d72295666b7005af625ace212c68b25503b8b22bd0bd753ad2f	HCNEW0161	haloclass_newtest1402	0	a892a554a2597d72295666b7005af625ace212c68b25503b8b22bd0bd753ad2f	True	True	0.17268228817332987	0.47000000000000003	0
161	seq_5d0e3c1672471bf0758fe20573bf2bd2b64b9ec3188775bb0e77ed1ad3e9cb9e	HCNEW0162	haloclass_newtest1402	0	5d0e3c1672471bf0758fe20573bf2bd2b64b9ec3188775bb0e77ed1ad3e9cb9e	True	True	0.9124217745672881	0.47000000000000003	1
162	seq_2ef75a9ccbbb42f50d0be6f6f42b491cd396cdd5d36d509657366af2e91ca34d	HCNEW0163	haloclass_newtest1402	1	2ef75a9ccbbb42f50d0be6f6f42b491cd396cdd5d36d509657366af2e91ca34d	True	True	0.9914069380789116	0.47000000000000003	1
163	seq_e88412b5d725c734c8d2206836db12ecd2cb0aaf7698a16d8e63c9805de45170	HCNEW0164	haloclass_newtest1402	1	e88412b5d725c734c8d2206836db12ecd2cb0aaf7698a16d8e63c9805de45170	True	True	0.991649689747234	0.47000000000000003	1
164	seq_5b750e85ff17fbf9df02fa733f418241ee3423dc7b78ec023bd5c28a5b1624b9	HCNEW0165	haloclass_newtest1402	0	5b750e85ff17fbf9df02fa733f418241ee3423dc7b78ec023bd5c28a5b1624b9	True	True	0.9648040907315739	0.47000000000000003	1
165	seq_4d9cccfa5dba38d8c4ee1546cbfc91a68d5fe2cd2a0caae6b24d4e616a9ba6a3	HCNEW0166	haloclass_newtest1402	0	4d9cccfa5dba38d8c4ee1546cbfc91a68d5fe2cd2a0caae6b24d4e616a9ba6a3	True	True	0.31284726743440344	0.47000000000000003	0
166	seq_c5a8f6ed8cb3946fd3b7cdfae0384be0c27248cdfe08741fcc9fa2b564f83410	HCNEW0167	haloclass_newtest1402	0	c5a8f6ed8cb3946fd3b7cdfae0384be0c27248cdfe08741fcc9fa2b564f83410	True	True	0.45328980004488933	0.47000000000000003	0
167	seq_377c0febadf087b5418a74b65ae4d6fb422a5e5b15c0a31f0f88ffeb5e89c04f	HCNEW0168	haloclass_newtest1402	0	377c0febadf087b5418a74b65ae4d6fb422a5e5b15c0a31f0f88ffeb5e89c04f	True	True	0.0170571534170998	0.47000000000000003	0
168	seq_8c554a588bc330a6689af9bca434914cd11347d881f7dd0ab2fed971562d3c5f	HCNEW0169	haloclass_newtest1402	0	8c554a588bc330a6689af9bca434914cd11347d881f7dd0ab2fed971562d3c5f	True	True	0.9228441920125676	0.47000000000000003	1
169	seq_5fb80139673dd2f517e7e466bb75b74b59a41140d858fde6461cbd4fad771b20	HCNEW0170	haloclass_newtest1402	1	5fb80139673dd2f517e7e466bb75b74b59a41140d858fde6461cbd4fad771b20	True	True	0.025430583101075044	0.47000000000000003	0
170	seq_8a7bb1063b1a436ea7f0ebcb6f6008444c79e0644926ce5047414d1b38930f18	HCNEW0171	haloclass_newtest1402	1	8a7bb1063b1a436ea7f0ebcb6f6008444c79e0644926ce5047414d1b38930f18	True	True	0.8972245076222197	0.47000000000000003	1
171	seq_58d709cf047f8da06c6dac453a3c046b8e6ea09475dbfaf46b790197d3cecbbb	HCNEW0172	haloclass_newtest1402	0	58d709cf047f8da06c6dac453a3c046b8e6ea09475dbfaf46b790197d3cecbbb	True	True	0.2168038067405312	0.47000000000000003	0
172	seq_b8e60dcdaf16bb162f6167df1cf4037fdc7db4173ab491890b19d00bd8ecdd70	HCNEW0173	haloclass_newtest1402	0	b8e60dcdaf16bb162f6167df1cf4037fdc7db4173ab491890b19d00bd8ecdd70	True	True	0.0011668869254891404	0.47000000000000003	0
173	seq_ca1846814698b043cdf112e766b1f17c31011a2bfb243bdde46126e8d16afbb6	HCNEW0174	haloclass_newtest1402	0	ca1846814698b043cdf112e766b1f17c31011a2bfb243bdde46126e8d16afbb6	True	True	0.2740389637510683	0.47000000000000003	0
174	seq_57eab09787f895515107f6844f1e41e14c038fc015d5c82e33256807e8640cad	HCNEW0175	haloclass_newtest1402	0	57eab09787f895515107f6844f1e41e14c038fc015d5c82e33256807e8640cad	True	True	0.9686954594743129	0.47000000000000003	1
175	seq_29de739fe7bfa26b09f7eecf41bccec06bbb29b0a402f0c19308fe0414afc83c	HCNEW0176	haloclass_newtest1402	0	29de739fe7bfa26b09f7eecf41bccec06bbb29b0a402f0c19308fe0414afc83c	True	True	0.9678721480566675	0.47000000000000003	1
176	seq_d846de2181cf9bc0b03e707f737916bea9327181f27a1576b4670da084f86b39	HCNEW0177	haloclass_newtest1402	1	d846de2181cf9bc0b03e707f737916bea9327181f27a1576b4670da084f86b39	True	True	0.9943932422504731	0.47000000000000003	1
177	seq_2d00bb2996f81c8f2ca3293d53de9be9e28c308b19988ebeadbbd08bd72fd20e	HCNEW0178	haloclass_newtest1402	0	2d00bb2996f81c8f2ca3293d53de9be9e28c308b19988ebeadbbd08bd72fd20e	True	True	0.9849245762063001	0.47000000000000003	1
178	seq_3d24040c9031691a5bbda8af17abc41f414f33e0eb3f17d304f8b8344f6f71f2	HCNEW0179	haloclass_newtest1402	1	3d24040c9031691a5bbda8af17abc41f414f33e0eb3f17d304f8b8344f6f71f2	True	True	0.9989146048786934	0.47000000000000003	1
179	seq_95a03194a3a4920896cbd4fdb634ef77054b7dc25ba7845367ce83925f900d1d	HCNEW0180	haloclass_newtest1402	0	95a03194a3a4920896cbd4fdb634ef77054b7dc25ba7845367ce83925f900d1d	True	True	0.3407384974732325	0.47000000000000003	0
180	seq_bcd291f3d8c8aac75e86a344a4e1cfb3f053fa2fa845127aab1a5d32eab861fa	HCNEW0181	haloclass_newtest1402	0	bcd291f3d8c8aac75e86a344a4e1cfb3f053fa2fa845127aab1a5d32eab861fa	True	True	0.07139698400097501	0.47000000000000003	0
181	seq_23f26dbb9edaad770e948f98566c287da044ab49905b6f3de245c086495a2311	HCNEW0182	haloclass_newtest1402	0	23f26dbb9edaad770e948f98566c287da044ab49905b6f3de245c086495a2311	True	True	0.9996281193338634	0.47000000000000003	1
182	seq_93efca9890d32d143b856da84c91bfe1d5368cf3043ac86003d059f5e57e3adf	HCNEW0183	haloclass_newtest1402	0	93efca9890d32d143b856da84c91bfe1d5368cf3043ac86003d059f5e57e3adf	True	True	0.966659562029374	0.47000000000000003	1
183	seq_0e6a54ff1df5fd6d5615a8b93811c226307eac15e1ed822eeba2daea43c32b02	HCNEW0184	haloclass_newtest1402	0	0e6a54ff1df5fd6d5615a8b93811c226307eac15e1ed822eeba2daea43c32b02	True	True	0.9058713672006632	0.47000000000000003	1
184	seq_107c298febe31dfd3d9662640e438b1534326e8d6bb1e1e3932774c346ad52eb	HCNEW0185	haloclass_newtest1402	1	107c298febe31dfd3d9662640e438b1534326e8d6bb1e1e3932774c346ad52eb	True	True	0.14169279275037328	0.47000000000000003	0
185	seq_a4975abd854a1956c56873459d52ae411c1f752449b655f23aa8c3ae0100eae0	HCNEW0186	haloclass_newtest1402	0	a4975abd854a1956c56873459d52ae411c1f752449b655f23aa8c3ae0100eae0	True	False	0.044527304517339966	0.47000000000000003	0
186	seq_4b6f59f6f3f8377b085f39439f2b6e4e0bd0b95abe3638cd257a7bd72cfda437	HCNEW0187	haloclass_newtest1402	0	4b6f59f6f3f8377b085f39439f2b6e4e0bd0b95abe3638cd257a7bd72cfda437	True	True	0.9180498311157221	0.47000000000000003	1
187	seq_f23c3e737f83fefd4746aaac9ec9fccd8cd3cc05524128bf1660075061bef5f5	HCNEW0188	haloclass_newtest1402	1	f23c3e737f83fefd4746aaac9ec9fccd8cd3cc05524128bf1660075061bef5f5	True	True	0.9990243202113123	0.47000000000000003	1
188	seq_e1cf152df6713e22bc785b80eb23bc64ca8bfe07989bcd70f776fe4a89b48fb2	HCNEW0189	haloclass_newtest1402	1	e1cf152df6713e22bc785b80eb23bc64ca8bfe07989bcd70f776fe4a89b48fb2	True	True	0.9989338483434312	0.47000000000000003	1
189	seq_1a405b68e4228d56facb495af82e0ab9c293f51f2adfd782f3f24f30812db766	HCNEW0190	haloclass_newtest1402	0	1a405b68e4228d56facb495af82e0ab9c293f51f2adfd782f3f24f30812db766	True	True	0.9963610480259956	0.47000000000000003	1
190	seq_ad5c8922546bb027a2214017c2dd6f146f69b516d99995c4e0b3d8d2b5c7ffe7	HCNEW0191	haloclass_newtest1402	0	ad5c8922546bb027a2214017c2dd6f146f69b516d99995c4e0b3d8d2b5c7ffe7	True	True	0.011000780885356345	0.47000000000000003	0
191	seq_c0c3eca42b1d1702e16c0e0840670adb5f0ae00dc6a556f80c4348564c93ec7f	HCNEW0192	haloclass_newtest1402	0	c0c3eca42b1d1702e16c0e0840670adb5f0ae00dc6a556f80c4348564c93ec7f	True	True	0.007455509333216017	0.47000000000000003	0
192	seq_2cbc394a1313da91122a48f2acc858cc614efe0a766ca3c5e0105b05e8c2b5be	HCNEW0193	haloclass_newtest1402	0	2cbc394a1313da91122a48f2acc858cc614efe0a766ca3c5e0105b05e8c2b5be	True	True	0.9980278866261222	0.47000000000000003	1
193	seq_0a15167aca9df1fceb855a93306477339dd5a986b2476eda96bf4a427a01e0d0	HCNEW0194	haloclass_newtest1402	0	0a15167aca9df1fceb855a93306477339dd5a986b2476eda96bf4a427a01e0d0	True	True	0.15298097920945058	0.47000000000000003	0
194	seq_70fcee96473a4bd82ac505b0d61811a51d299cac2263f74a7603347e16d6dac3	HCNEW0195	haloclass_newtest1402	1	70fcee96473a4bd82ac505b0d61811a51d299cac2263f74a7603347e16d6dac3	True	True	0.9801771206658376	0.47000000000000003	1
195	seq_129bc715cfaeea32cb572d304918037ce9c6092a4ca586f8659b8431b7e778e4	HCNEW0196	haloclass_newtest1402	0	129bc715cfaeea32cb572d304918037ce9c6092a4ca586f8659b8431b7e778e4	True	False	0.815540319993553	0.47000000000000003	1
196	seq_fbf2b696146a3430765b0208479b77d5437dbc6560148626ede0a8027a2f8172	HCNEW0197	haloclass_newtest1402	0	fbf2b696146a3430765b0208479b77d5437dbc6560148626ede0a8027a2f8172	True	True	0.6994662391173943	0.47000000000000003	1
197	seq_901f34ce8313cbd1aaaadf82a192e5fb11008e1edcca7f6e37342e9d5eac574e	HCNEW0198	haloclass_newtest1402	1	901f34ce8313cbd1aaaadf82a192e5fb11008e1edcca7f6e37342e9d5eac574e	True	True	0.9549933197917714	0.47000000000000003	1
198	seq_f83a003d6dedda667a64c74905c8868d88b7b292bf1bbbecfd0870707d951243	HCNEW0199	haloclass_newtest1402	0	f83a003d6dedda667a64c74905c8868d88b7b292bf1bbbecfd0870707d951243	True	True	0.16138336125633304	0.47000000000000003	0
199	seq_f789ae8438f157c0dc292ced15648861fc95bbf7001e2fbc60188865a2f9f3f2	HCNEW0200	haloclass_newtest1402	1	f789ae8438f157c0dc292ced15648861fc95bbf7001e2fbc60188865a2f9f3f2	True	True	0.9999666457014441	0.47000000000000003	1
200	seq_91aed54b2914fb13987b80cfd6314965498975e72f0962d50fac70dccebf2877	HCNEW0201	haloclass_newtest1402	0	91aed54b2914fb13987b80cfd6314965498975e72f0962d50fac70dccebf2877	True	True	0.9987441120044918	0.47000000000000003	1
